date        time     P_O_Jogla_877mo  T_Jogla_877moh  T_Jogla_877moh         Q_Jogla 
dd.mm.yyyy  hh:mm:ss              mm             grC             grC            m3/s 
31.07.2014  00:00:00           9.280           9.710           9.710           0.460 
01.08.2014  00:00:00           7.240           9.040           9.040           0.730 
02.08.2014  00:00:00           0.460          12.020          12.020           0.470 
03.08.2014  00:00:00           4.190          13.910          13.910           9.060 
04.08.2014  00:00:00          35.000          12.710          12.710           2.800 
05.08.2014  00:00:00           0.000          10.990          10.990           0.970 
06.08.2014  00:00:00           0.000          10.450          10.450           0.530 
07.08.2014  00:00:00           2.190          12.070          12.070           0.410 
08.08.2014  00:00:00           5.120          11.370          11.370           0.620 
09.08.2014  00:00:00           0.000          12.350          12.350           1.530 
10.08.2014  00:00:00          22.190           9.940           9.940           3.510 
11.08.2014  00:00:00          17.080          10.080          10.080          10.640 
12.08.2014  00:00:00          33.740           7.760           7.760          11.630 
13.08.2014  00:00:00          20.750           7.030           7.030           4.530 
14.08.2014  00:00:00           7.520           7.380           7.380           2.330 
15.08.2014  00:00:00           6.930           8.040           8.040           1.230 
16.08.2014  00:00:00           0.000           8.930           8.930           0.620 
17.08.2014  00:00:00           6.340           7.010           7.010           1.060 
18.08.2014  00:00:00           3.660           6.090           6.090           2.020 
19.08.2014  00:00:00           5.750           5.760           5.760           2.100 
20.08.2014  00:00:00           2.260           7.720           7.720           1.810 
21.08.2014  00:00:00           1.930           6.140           6.140           1.290 
22.08.2014  00:00:00           0.000           5.310           5.310           0.770 
23.08.2014  00:00:00           3.160           5.230           5.230           0.950 
24.08.2014  00:00:00          11.040           6.070           6.070           1.290 
25.08.2014  00:00:00           0.170           6.060           6.060           0.680 
26.08.2014  00:00:00           2.730           6.480           6.480           0.450 
27.08.2014  00:00:00           0.000           8.320           8.320           0.350 
28.08.2014  00:00:00           0.000           9.240           9.240           0.270 
29.08.2014  00:00:00           0.000           9.810           9.810           0.230 
30.08.2014  00:00:00           6.800           8.000           8.000           1.680 
31.08.2014  00:00:00          18.430           8.340           8.340           4.320 
01.09.2014  00:00:00           4.450           7.490           7.490           1.370 
02.09.2014  00:00:00           1.510           7.370           7.370           0.790 
03.09.2014  00:00:00           0.000           8.470           8.470           0.520 
04.09.2014  00:00:00           0.000           7.980           7.980           0.390 
05.09.2014  00:00:00           0.000           8.830           8.830           0.300 
06.09.2014  00:00:00           0.000          10.020          10.020           0.790 
07.09.2014  00:00:00          45.340           9.170           9.170          20.680 
08.09.2014  00:00:00          11.540           6.860           6.860           4.350 
09.09.2014  00:00:00           3.730           7.190           7.190           1.250 
10.09.2014  00:00:00           0.000           7.540           7.540           0.660 
11.09.2014  00:00:00           0.000          10.750          10.750           0.450 
12.09.2014  00:00:00           0.000           9.380           9.380           0.350 
13.09.2014  00:00:00           0.000           9.910           9.910           0.280 
14.09.2014  00:00:00           0.000          10.080          10.080           0.230 
15.09.2014  00:00:00           0.000           9.960           9.960           0.190 
16.09.2014  00:00:00           0.000           9.020           9.020           0.150 
17.09.2014  00:00:00           0.000           7.820           7.820           0.130 
18.09.2014  00:00:00           0.000           6.690           6.690           0.120 
19.09.2014  00:00:00           0.000           7.270           7.270           0.110 
20.09.2014  00:00:00           0.100           8.640           8.640           0.110 
21.09.2014  00:00:00           5.860           7.780           7.780           0.230 
22.09.2014  00:00:00           0.000           4.820           4.820           0.140 
23.09.2014  00:00:00           0.000           4.200           4.200           0.110 
24.09.2014  00:00:00           2.460           5.090           5.090           0.120 
25.09.2014  00:00:00           2.060           4.810           4.810           0.310 
26.09.2014  00:00:00           2.350           5.880           5.880           0.770 
27.09.2014  00:00:00          15.800           4.510           4.510           2.480 
28.09.2014  00:00:00           1.530           5.480           5.480           1.020 
29.09.2014  00:00:00           1.380           6.250           6.250           0.630 
30.09.2014  00:00:00           0.000           5.820           5.820           0.390 
01.10.2014  00:00:00           0.600           6.850           6.850           0.600 
02.10.2014  00:00:00           8.740           6.000           6.000           1.220 
03.10.2014  00:00:00           0.260           4.890           4.890           0.470 
