date        time        P_O_Storgama      ovf_607moh      T_Storgama      ovf_607moh 
dd.mm.yyyy  hh:mm:ss              mm             grC             grC            m3/s 
28.03.2015  00:00:00           0.000          -1.300          -1.300           0.010 
29.03.2015  00:00:00           7.700           0.000           0.000           0.010 
30.03.2015  00:00:00           0.000           1.470           1.470           0.010 
31.03.2015  00:00:00           0.000          -0.330          -0.330           0.010 
01.04.2015  00:00:00           0.000          -0.430          -0.430           0.010 
02.04.2015  00:00:00           0.000          -1.370          -1.370           0.010 
03.04.2015  00:00:00           0.000          -0.570          -0.570           0.010 
04.04.2015  00:00:00           0.000          -0.630          -0.630           0.010 
05.04.2015  00:00:00           0.000          -0.870          -0.870           0.010 
06.04.2015  00:00:00           0.000           1.070           1.070           0.010 
07.04.2015  00:00:00           0.030           5.600           5.600           0.030 
08.04.2015  00:00:00           0.000           5.970           5.970           0.050 
09.04.2015  00:00:00           0.030           3.830           3.830           0.050 
10.04.2015  00:00:00           0.000           3.930           3.930           0.060 
11.04.2015  00:00:00           0.000           5.030           5.030           0.070 
12.04.2015  00:00:00           3.900           2.600           2.600           0.080 
13.04.2015  00:00:00           0.100           1.230           1.230           0.050 
14.04.2015  00:00:00           0.500           0.300           0.300           0.040 
15.04.2015  00:00:00           0.100           3.000           3.000           0.040 
16.04.2015  00:00:00           5.830           2.870           2.870           0.040 
17.04.2015  00:00:00           0.000           1.500           1.500           0.040 
18.04.2015  00:00:00           0.000           3.270           3.270           0.040 
19.04.2015  00:00:00           0.030           5.530           5.530           0.050 
20.04.2015  00:00:00           0.000           8.000           8.000           0.070 
21.04.2015  00:00:00           0.030          10.030          10.030           0.070 
22.04.2015  00:00:00           0.000           8.130           8.130           0.050 
23.04.2015  00:00:00           0.230           9.770           9.770           0.040 
24.04.2015  00:00:00           0.030           4.470           4.470           0.030 
25.04.2015  00:00:00           3.470           4.370           4.370           0.030 
26.04.2015  00:00:00           3.230           2.630           2.630           0.020 
27.04.2015  00:00:00           0.000           1.730           1.730           0.020 
28.04.2015  00:00:00           0.100          -1.000          -1.000           0.010 
29.04.2015  00:00:00           0.000           1.700           1.700           0.010 
30.04.2015  00:00:00           6.700           2.500           2.500           0.020 
01.05.2015  00:00:00           5.430           1.530           1.530           0.020 
02.05.2015  00:00:00           0.000           3.500           3.500           0.020 
03.05.2015  00:00:00           0.000           3.270           3.270           0.010 
04.05.2015  00:00:00           2.000           4.270           4.270           0.020 
05.05.2015  00:00:00           7.100           3.070           3.070           0.060 
06.05.2015  00:00:00          21.070           5.170           5.170           0.100 
07.05.2015  00:00:00          10.370           4.970           4.970           0.050 
08.05.2015  00:00:00           1.170           3.800           3.800           0.030 
09.05.2015  00:00:00           0.000           2.430           2.430           0.020 
10.05.2015  00:00:00           5.870           1.570           1.570           0.020 
11.05.2015  00:00:00           1.770           6.230           6.230           0.020 
12.05.2015  00:00:00           4.230           5.870           5.870           0.020 
13.05.2015  00:00:00           2.100           4.870           4.870           0.020 
14.05.2015  00:00:00           0.000           6.900           6.900           0.020 
15.05.2015  00:00:00           0.100           6.300           6.300           0.010 
16.05.2015  00:00:00           0.230           7.130           7.130           0.010 
17.05.2015  00:00:00           3.230           4.070           4.070           0.010 
18.05.2015  00:00:00           0.100           4.830           4.830           0.010 
19.05.2015  00:00:00          25.030           5.300           5.300           0.090 
20.05.2015  00:00:00          10.170           3.770           3.770           0.060 
21.05.2015  00:00:00           0.770           5.370           5.370           0.030 
22.05.2015  00:00:00           0.000           8.130           8.130           0.010 
23.05.2015  00:00:00           1.500           6.200           6.200           0.010 
24.05.2015  00:00:00           0.000           6.100           6.100           0.010 
25.05.2015  00:00:00           6.030           4.630           4.630           0.010 
26.05.2015  00:00:00           0.000           6.770           6.770           0.010 
27.05.2015  00:00:00           0.200           7.870           7.870           0.010 
28.05.2015  00:00:00           0.930           7.500           7.500           0.010 
29.05.2015  00:00:00          10.030           4.070           4.070           0.010 
30.05.2015  00:00:00           7.570           4.900           4.900           0.050 
